ProgramCode,FromGrade,ToGrade,GroupState,IsNonAnnual,Days,TravelType,DepartureDate,ReturnDate,DepositDate,SpecialPay,Tuition,FRPActive,FRPCancelled,FRPTakeuppercent,EarlyRPL,LatestRPL,CancelledPax,TotalDiscountPax,InitialSystemDate,PovertyCode,Region,CRMSegment,SchoolType,ParentMeetingFlag,MDRLowGrade,MDRHighGrade,TotalSchoolEnrollment,IncomeLevel,EZPayTakeUpRate,SchoolSponsor,SPRProductType,SPRNewExisting,FPP,TotalPax,SPRGroupRevenue,NumberOfMeetingswithParents,FirstMeeting,LastMeeting,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,SchoolGradeTypeLow,SchoolGradeTypeHigh,SchoolGradeType,DepartureMonth,GroupGradeTypeLow,GroupGradeTypeHigh,GroupGradeType,MajorProgramCode,SingleGradeTripFlag,FPPtoSchoolenrollment,FPPtoPAX,NumofNonFPPPAX,SchoolSizeIndicator,RetainedLabel
HC,8,8,TX,0,5,A,6/4/11,6/8/11,10/31/10,FIXED_NA,2208,8,6,0.308,3/1/10,9/14/10,7,3,2/27/10,C,Houston,10,PUBLIC,1,6,8,1587,M,0.192,0,East Coast,EXISTING,26,29,2208,2,5/17/10,10/14/10,383,233,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.016383113,0.896551724,3,L,Retained
HC,8,8,CA,0,6,A,6/4/11,6/9/11,11/30/10,FIXED_NA,2222,4,3,0.444,2/1/10,9/24/10,6,2,1/27/10,B,Southern California,5,PUBLIC,0,6,8,1100,Q,0,0,East Coast,EXISTING,9,11,2222,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.008181818,0.818181818,2,L,Retained
HC,7,8,Other,0,6,A,6/4/11,6/10/11,10/22/10,FR,2629,32,7,0.681,2/26/10,8/20/10,9,5,2/2/10,C,Other,10,PUBLIC,1,6,8,1017,E,0.34,0,East Coast,EXISTING,47,52,2629,2,3/9/10,9/13/10,452,264,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.046214356,0.903846154,5,L,Retained
HD,8,8,TX,0,4,A,6/5/11,6/8/11,10/1/10,FIXED_NA,1586,5,4,0.833,4/19/10,8/24/10,5,1,3/23/10,B,Dallas,10,PUBLIC,1,6,12,350,L,0.333,0,East Coast,NEW,6,7,1586,1,4/12/10,4/12/10,419,419,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,H,1,0.017142857,0.857142857,1,S-M,Retained
HD,8,8,TX,0,4,A,6/5/11,6/8/11,10/15/10,FIXED_NA,1680,5,1,0.556,2/24/10,8/6/10,2,1,2/25/10,C,Dallas,10,PUBLIC,1,6,8,125,C,0.222,0,East Coast,EXISTING,9,10,1680,2,4/13/10,9/22/10,418,256,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.072,0.9,1,S,Retained
Other,7,8,Other,0,5,A,6/5/11,6/9/11,10/15/10,FIXED_NA,1907,7,0,0.636,3/23/10,9/3/10,2,2,3/17/10,B,Other,6,PUBLIC,1,6,8,1175,I,0.273,0,Science,EXISTING,11,13,1907,1,9/16/10,9/16/10,262,262,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,S,0,0.009361702,0.846153846,2,L,Retained
HD,8,8,CO,0,5,A,6/5/11,6/9/11,11/1/10,FIXED_NA,2096,3,4,0.5,3/26/10,8/26/10,7,1,2/27/10,B,Other,5,PUBLIC,1,6,8,583,O,0.167,0,East Coast,EXISTING,6,7,2096,2,9/13/10,10/11/10,265,237,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.010291595,0.857142857,1,M-L,Retained
HD,6,8,CA,0,5,A,6/5/11,6/9/11,10/22/10,FIXED_NA,1797,11,2,0.579,5/25/10,8/24/10,2,2,5/26/10,B,Northern California,5,PUBLIC,1,PK,8,650,J,0,0,East Coast,EXISTING,19,21,1797,2,6/2/10,9/7/10,368,271,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,0,0.029230769,0.904761905,2,M-L,Churned
HD,5,5,Other,0,5,A,6/5/11,6/9/11,10/29/10,FIXED_NA,1789,19,1,0.704,2/25/10,8/30/10,3,2,2/27/10,B,Other,4,PUBLIC,1,PK,5,704,N,0.259,0,East Coast,EXISTING,27,29,1789,1,9/16/10,9/16/10,262,262,Elementary,Elementary,Elementary->Elementary,June,PK,Elementary,Other,H,1,0.038352273,0.931034483,2,M-L,Retained
HN,8,8,TX,0,5,A,6/5/11,6/9/11,10/22/10,FIXED_NA,1890,19,4,0.613,4/14/10,8/3/10,5,2,4/14/10,B,Houston,5,PUBLIC,1,7,8,706,O,0.194,0,East Coast,EXISTING,31,33,1890,2,8/10/10,9/21/10,299,257,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.043909348,0.939393939,2,M-L,Retained
HC,10,12,Other,0,5,A,6/5/11,6/9/11,11/19/10,FIXED_NA,1895,5,0,0.625,1/1/10,11/1/10,1,1,10/30/10,B,Other,8,PUBLIC,1,Other,12,2441,O,0,0,East Coast,NEW,8,9,1895,2,11/2/10,11/11/10,215,206,High,High,High->High,June,High,High,High->High,H,0,0.003277345,0.888888889,1,L,Churned
HC,8,8,CA,0,6,A,6/5/11,6/10/11,10/1/10,FIXED_NA,2299,16,7,0.356,4/22/10,8/19/10,13,3,4/22/10,B,Northern California,5,PUBLIC,1,6,8,1075,P,0.422,0,East Coast,NEW,45,48,2299,2,5/12/10,8/24/10,389,285,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.041860465,0.9375,3,L,Retained
HD,7,8,Other,1,4,A,6/6/11,6/9/11,10/22/10,FIXED_NA,1526,29,6,0.879,2/8/10,8/18/10,7,3,2/9/10,B,Other,10,PUBLIC,1,6,8,704,M,0.424,0,East Coast,EXISTING,33,36,1526,1,9/20/10,9/20/10,259,259,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.046875,0.916666667,3,M-L,Churned
HD,8,8,TX,0,4,A,6/6/11,6/9/11,10/1/10,FIXED_NA,1438,7,0,0.778,2/26/10,8/18/10,1,1,2/27/10,A,Dallas,5,PUBLIC,1,7,8,800,Q,0.556,0,East Coast,EXISTING,9,10,1438,1,4/22/10,4/22/10,410,410,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.01125,0.9,1,M-L,Retained
HD,12,12,TX,0,4,A,6/6/11,6/9/11,10/15/10,FR,1678,7,1,0.368,1/1/10,8/17/10,3,2,8/14/10,C,Houston,10,PUBLIC,1,6,12,200,Other,0.105,0,East Coast,EXISTING,19,21,1678,1,9/2/10,9/2/10,277,277,High,High,High->High,June,Middle,High,Middle->High,H,1,0.095,0.904761905,2,S,Churned
HD,7,8,TX,1,4,A,6/6/11,6/9/11,11/15/10,FIXED_NA,1580,6,2,0.75,1/1/10,10/4/10,3,1,8/18/10,B,Dallas,10,PUBLIC,1,6,8,881,L,0.125,0,East Coast,EXISTING,8,9,1580,1,11/3/10,11/3/10,215,215,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.00908059,0.888888889,1,L,Retained
HD,8,8,IL,1,4,A,6/6/11,6/9/11,11/24/10,FIXED_NA,1246,20,5,0.87,1/1/10,9/2/10,5,2,8/26/10,A,Other,10,PUBLIC,1,7,8,347,O,0.565,0,East Coast,EXISTING,23,25,1246,1,9/16/10,9/16/10,263,263,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.066282421,0.92,2,S-M,Retained
HD,8,8,TX,0,5,A,6/6/11,6/10/11,10/29/10,FIXED_NA,1998,36,8,0.8,5/6/10,9/14/10,11,5,3/23/10,B,Houston,4,PUBLIC,1,6,6,549,L,0.2,0,East Coast,EXISTING,45,50,1998,1,9/23/10,9/23/10,256,256,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.081967213,0.9,5,S-M,Retained
HN,8,12,Other,0,5,A,6/6/11,6/10/11,11/1/10,FIXED_NA,2269,3,0,0.6,4/5/10,9/9/10,0,1,3/20/10,FIXED_NA,Other,5,Catholic,1,Other,12,938,N,0.2,0,East Coast,EXISTING,5,6,2269,1,9/15/10,9/15/10,264,264,Middle,High,Middle->High,June,Middle,High,Middle->High,H,0,0.00533049,0.833333333,1,L,Churned
HD,7,8,CA,0,5,A,6/6/11,6/10/11,10/1/10,FIXED_NA,1658,8,4,0.276,3/11/10,8/30/10,4,2,3/11/10,C,Northern California,10,PUBLIC,1,K,8,235,Other,0.207,0,East Coast,NEW,29,31,1658,2,5/18/10,9/7/10,384,272,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,0,0.123404255,0.935483871,2,S,Churned
SK,6,8,CO,0,5,A,6/6/11,6/10/11,11/30/10,FIXED_NA,1968,13,3,0.867,3/15/10,9/15/10,4,1,3/14/10,B,Other,7,PUBLIC,1,6,8,250,I,0.533,0,Science,NEW,15,16,1968,1,3/31/10,3/31/10,432,432,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,S,0,0.06,0.9375,1,S,Churned
HC,6,8,Other,1,5,A,6/6/11,6/10/11,10/30/10,FR,1755,14,1,0.539,1/1/10,9/23/10,2,3,9/23/10,C,Other,10,PUBLIC,1,PK,8,925,Other,0.115,0,East Coast,NEW,26,29,1755,1,10/5/10,10/5/10,244,244,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,0,0.028108108,0.896551724,3,L,Churned
HC,8,8,CA,0,6,A,6/6/11,6/11/11,11/1/10,FIXED_NA,2714,3,1,0.429,1/1/10,9/21/10,1,1,8/14/10,C,Northern California,5,PUBLIC,1,6,12,870,H,0,0,East Coast,EXISTING,7,8,2714,1,9/29/10,9/29/10,250,250,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,H,1,0.008045977,0.875,1,L,Retained
HC,8,8,CA,0,6,A,6/6/11,6/11/11,11/15/10,FIXED_NA,2395,7,4,0.583,1/1/10,9/10/10,4,2,8/25/10,A,Northern California,5,PUBLIC,0,7,8,824,N,0.167,0,East Coast,EXISTING,12,14,2395,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.014563107,0.857142857,2,L,Retained
Other,7,8,TX,0,7,A,6/6/11,6/12/11,10/15/10,FR,2299,11,5,0.917,4/2/10,8/9/10,4,2,4/2/10,A,Dallas,6,PUBLIC,1,7,8,1078,Q,0.167,0,Other,NEW,12,14,2299,2,5/11/10,10/21/10,391,228,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,S,0,0.011131725,0.857142857,2,L,Churned
HD,8,8,Other,0,3,A,6/7/11,6/9/11,11/15/10,FIXED_NA,1024,26,0,0.765,4/5/10,8/24/10,0,4,4/3/10,FIXED_NA,Other,10,Catholic,1,PK,8,560,O,0.353,0,East Coast,EXISTING,34,38,1024,1,9/22/10,9/22/10,258,258,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,1,0.060714286,0.894736842,4,S-M,Retained
HD,0,0,TX,0,4,A,6/7/11,6/10/11,10/29/10,FIXED_NA,1299,19,3,0.792,5/3/10,5/3/10,2,3,5/5/10,C,Dallas,10,PUBLIC,1,6,8,1026,H,0.292,0,East Coast,EXISTING,24,27,1299,1,9/13/10,9/13/10,267,267,Undefined,Undefined,Undefined->Undefined,June,Middle,Middle,Middle->Middle,H,0,0.023391813,0.888888889,3,L,Retained
HD,7,8,CO,0,4,A,6/7/11,6/10/11,9/30/10,FIXED_NA,1604,15,1,0.6,3/29/10,9/24/10,1,2,3/30/10,B,Other,5,PUBLIC,1,6,8,613,P,0.44,0,East Coast,NEW,25,27,1604,2,4/20/10,9/23/10,413,257,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.040783034,0.925925926,2,M-L,Churned
HD,8,8,TX,0,4,A,6/7/11,6/10/11,10/22/10,FR,1791,6,3,0.75,1/29/10,8/9/10,3,1,1/30/10,B,Dallas,10,PUBLIC,1,7,8,250,Other,0.25,0,East Coast,EXISTING,8,9,1791,1,9/14/10,9/14/10,266,266,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.032,0.888888889,1,S,Retained
HD,8,8,TX,0,4,A,6/7/11,6/10/11,10/29/10,FIXED_NA,1628,5,3,0.714,4/26/10,8/12/10,4,1,4/8/10,C,Dallas,10,PUBLIC,1,6,8,1070,L,0.143,0,East Coast,EXISTING,7,8,1628,1,9/2/10,9/2/10,278,278,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.006542056,0.875,1,L,Retained
HD,8,8,MI,0,4,A,6/7/11,6/10/11,11/19/10,FIXED_NA,1371,10,0,0.435,3/11/10,8/26/10,0,2,3/12/10,B,Other,10,PUBLIC,1,6,8,350,I,0.174,0,East Coast,EXISTING,23,25,1371,1,9/21/10,9/21/10,259,259,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.065714286,0.92,2,S-M,Retained
HD,7,12,TX,0,4,A,6/7/11,6/10/11,10/22/10,FIXED_NA,1717,8,0,0.533,3/16/10,8/24/10,1,1,3/12/10,C,Dallas,10,PUBLIC,1,7,12,150,E,0.333,0,East Coast,NEW,15,16,1717,2,4/5/10,9/28/10,428,252,Middle,High,Middle->High,June,Middle,High,Middle->High,H,0,0.1,0.9375,1,S,Churned
HD,8,8,TX,0,4,A,6/7/11,6/10/11,10/21/10,FIXED_NA,1666,14,3,0.636,1/1/10,8/30/10,6,2,8/28/10,C,Dallas,10,PUBLIC,1,6,8,613,J,0.046,0,East Coast,NEW,22,24,1666,1,9/23/10,9/23/10,257,257,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.03588907,0.916666667,2,M-L,Retained
HD,0,0,TX,0,4,A,6/7/11,6/10/11,10/22/10,FIXED_NA,1573,22,9,0.88,4/7/10,9/8/10,12,3,4/6/10,Other,Houston,10,PUBLIC,1,6,8,465,C,0.28,0,East Coast,NEW,25,28,1573,2,5/13/10,9/14/10,390,266,Undefined,Undefined,Undefined->Undefined,June,Middle,Middle,Middle->Middle,H,0,0.053763441,0.892857143,3,S-M,Churned
HD,7,9,TX,1,4,A,6/7/11,6/10/11,10/8/10,FIXED_NA,1668,9,0,0.692,3/8/10,8/27/10,0,1,3/6/10,B,Houston,10,PUBLIC,1,6,8,175,I,0.462,0,East Coast,NEW,13,14,1668,2,5/14/10,9/2/10,389,278,Middle,High,Middle->High,June,Middle,Middle,Middle->Middle,H,0,0.074285714,0.928571429,1,S,Churned
HD,8,8,TX,0,4,A,6/7/11,6/10/11,10/22/10,FIXED_NA,1560,13,1,0.813,1/1/10,8/26/10,2,1,8/20/10,C,Houston,10,PUBLIC,1,6,8,120,J,0.125,0,East Coast,EXISTING,16,17,1560,1,9/2/10,9/2/10,278,278,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.133333333,0.941176471,1,S,Retained
HD,9,12,TX,0,4,A,6/7/11,6/10/11,11/1/10,FIXED_NA,1572,6,8,0.857,4/12/10,4/12/10,10,1,4/9/10,C,Dallas,10,PUBLIC,1,5,8,120,Other,0.571,0,East Coast,NEW,7,8,1572,1,5/12/10,5/12/10,391,391,High,High,High->High,June,Elementary,Middle,Elementary->Middle,H,0,0.058333333,0.875,1,S,Churned
HN,6,8,Other,0,4,A,6/7/11,6/10/11,11/15/10,FIXED_NA,1649,3,4,0.75,1/1/10,10/15/10,13,1,10/15/10,B,Other,10,PUBLIC,1,6,8,600,L,0,0,East Coast,NEW,4,5,1649,1,11/1/10,11/1/10,218,218,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.006666667,0.8,1,M-L,Churned
HD,8,8,TX,0,5,A,6/7/11,6/11/11,10/1/10,FIXED_NA,1698,33,0,0.846,2/8/10,8/5/10,0,2,1/26/10,B,Houston,10,PUBLIC,1,5,8,809,L,0.359,0,East Coast,EXISTING,39,41,1698,2,8/31/10,9/2/10,280,278,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,1,0.048207664,0.951219512,2,M-L,Retained
HD,8,9,Other,0,5,A,6/7/11,6/11/11,11/12/10,FIXED_NA,2031,3,0,0.375,5/24/10,9/17/10,0,1,5/25/10,B,Other,10,PUBLIC,1,7,9,558,N,0.25,0,East Coast,EXISTING,8,9,2031,1,10/25/10,10/25/10,225,225,Middle,High,Middle->High,June,Middle,High,Middle->High,H,0,0.014336918,0.888888889,1,S-M,Retained
HD,8,8,TX,0,5,A,6/7/11,6/11/11,11/15/10,FIXED_NA,1575,29,8,0.829,5/28/10,5/28/10,12,4,5/29/10,B,Houston,5,PUBLIC,1,5,8,901,Other,0.286,0,East Coast,NEW,35,39,1575,1,9/8/10,9/8/10,272,272,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,1,0.038845727,0.897435897,4,L,Retained
HC,6,9,Other,0,5,A,6/7/11,6/11/11,12/3/10,FR,1829,4,1,0.5,1/1/10,8/20/10,1,1,8/21/10,C,Other,10,PUBLIC,1,K,8,130,H,0.375,0,East Coast,NEW,8,9,1829,1,9/14/10,9/14/10,266,266,Middle,High,Middle->High,June,K,Middle,K->Middle,H,0,0.061538462,0.888888889,1,S,Churned
Other,7,8,Other,0,5,A,6/7/11,6/11/11,11/19/10,FIXED_NA,1877,9,3,0.529,1/1/10,9/15/10,4,1,9/15/10,B,Other,6,PUBLIC,1,6,8,1018,I,0.412,0,Science,EXISTING,17,18,1877,1,9/28/10,9/28/10,252,252,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,S,0,0.016699411,0.944444444,1,L,Retained
HC,7,8,Other,1,6,A,6/7/11,6/12/11,10/15/10,FIXED_NA,2249,10,2,0.714,1/1/10,8/19/10,3,1,6/18/10,B,Other,5,PUBLIC,1,6,8,342,Other,0.143,0,East Coast,EXISTING,14,15,2249,1,9/1/10,9/1/10,279,279,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.040935673,0.933333333,1,S-M,Churned
HC,8,8,Other,0,6,A,6/7/11,6/12/11,10/11/10,FIXED_NA,2249,7,3,0.5,3/3/10,8/10/10,5,1,3/3/10,B,Other,5,PUBLIC,1,6,8,320,Other,0.214,0,East Coast,EXISTING,14,15,2249,1,10/5/10,10/5/10,245,245,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.04375,0.933333333,1,S,Retained
Other,6,8,Other,0,6,A,6/7/11,6/12/11,9/30/10,FIXED_NA,2475,4,1,0.364,1/1/10,8/6/10,7,2,8/5/10,Other,Other,7,PUBLIC,0,6,8,300,C,0.091,0,Science,EXISTING,11,13,2475,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,S,0,0.036666667,0.846153846,2,S,Churned
HD,8,8,Other,0,5,A,6/7/11,6/12/11,11/3/10,FIXED_NA,1985,7,4,0.539,1/1/10,9/23/10,5,1,9/23/10,C,Other,10,PUBLIC,1,6,8,355,E,0.154,0,East Coast,NEW,13,14,1985,1,10/18/10,10/18/10,232,232,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.036619718,0.928571429,1,S-M,Churned
HS,4,4,CA,0,2,A,6/8/11,6/9/11,3/15/11,FR,587,0,0,0,1/1/10,12/10/10,2,2,12/10/10,C,Southern California,4,PUBLIC,0,PK,5,810,K,0,0,CA History,NEW,45,47,587,0,1/1/10,1/1/10,0,0,Elementary,Elementary,Elementary->Elementary,June,PK,Elementary,Other,H,1,0.055555556,0.957446809,2,M-L,Churned
HD,7,8,Other,0,4,A,6/8/11,6/11/11,10/29/10,FIXED_NA,1682,9,0,0.563,4/26/10,9/27/10,0,2,4/8/10,C,Other,5,PUBLIC,1,6,8,650,L,0.125,0,East Coast,EXISTING,16,18,1682,1,5/28/10,5/28/10,376,376,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.024615385,0.888888889,2,M-L,Churned
HD,5,6,CO,0,4,A,6/8/11,6/11/11,11/12/10,FIXED_NA,1681,7,2,0.875,3/5/10,8/6/10,3,2,2/12/10,B,Other,4,PUBLIC,1,K,6,338,P,0.375,0,East Coast,EXISTING,8,10,1681,1,9/1/10,9/1/10,280,280,Elementary,Middle,Elementary->Middle,June,K,Middle,K->Middle,H,0,0.023668639000000002,0.8,2,S,Churned
CD,8,8,MN,0,4,A,6/8/11,6/11/11,11/1/10,FIXED_NA,1544,38,1,0.826,3/5/10,8/23/10,1,3,3/5/10,FIXED_NA,Other,5,Catholic,1,PK,12,880,Q,0.196,0,East Coast,EXISTING,46,49,1544,1,11/3/10,11/3/10,217,217,Middle,Middle,Middle->Middle,June,PK,High,PK->High,C,1,0.052272727,0.93877551,3,L,Retained
Other,7,8,OH,0,5,B,6/8/11,6/12/11,11/15/10,FIXED_NA,781,17,3,0.63,4/14/10,9/1/10,5,2,4/7/10,B,Other,10,PUBLIC,1,6,8,998,F,0.111,0,East Coast,EXISTING,27,29,781,1,10/7/10,10/7/10,244,244,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.027054108,0.931034483,2,L,Retained
HD,7,8,CO,1,5,A,6/8/11,6/12/11,10/22/10,FR,1929,14,8,0.519,2/19/10,8/30/10,9,2,2/18/10,B,Other,5,PUBLIC,1,7,12,277,N,0.259,0,East Coast,EXISTING,27,29,1929,1,9/9/10,9/9/10,272,272,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,H,0,0.097472924,0.931034483,2,S,Churned
HVP,0,0,Other,0,3,B,6/9/11,6/11/11,2/28/11,SA,369,0,0,0,1/1/10,1/12/11,8,4,1/12/11,C,Other,8,PUBLIC,0,9,12,373,Q,0,0,East Coast,NEW,62,66,369,0,1/1/10,1/1/10,0,0,Undefined,Undefined,Undefined->Undefined,June,High,High,High->High,H,0,0.166219839,0.939393939,4,S-M,Churned
HD,8,8,CA,0,5,A,6/9/11,6/13/11,10/15/10,SA,2199,0,0,0,3/4/10,8/26/10,3,5,2/27/10,FIXED_NA,Southern California,10,Private non-Christian,0,K,8,192,L,0,1,East Coast,EXISTING,37,42,2199,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,1,0.192708333,0.880952381,5,S,Retained
HD,8,8,Other,0,4,B,6/10/11,6/13/11,11/15/10,FIXED_NA,660,37,11,0.28,1/1/10,9/1/10,17,8,8/5/10,B,Other,10,PUBLIC,0,6,8,900,O,0.159,0,East Coast,EXISTING,132,140,660,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.146666667,0.942857143,8,L,Retained
HS,4,4,CA,0,1,A,6/11/11,6/11/11,3/11/11,FIXED_NA,399,3,0,0.1,1/1/10,1/19/11,0,1,6/8/10,A,Southern California,4,PUBLIC,0,K,6,446,Q,0,0,CA History,EXISTING,30,31,399,0,1/1/10,1/1/10,0,0,Elementary,Elementary,Elementary->Elementary,June,K,Middle,K->Middle,H,1,0.067264574,0.967741935,1,S-M,Retained
HD,8,8,Other,0,4,A,6/11/11,6/14/11,10/22/10,FIXED_NA,1497,10,0,0.588,5/28/10,8/25/10,1,1,5/28/10,B,Other,10,PUBLIC,1,6,8,729,I,0.294,0,East Coast,EXISTING,17,18,1497,1,9/30/10,9/30/10,254,254,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.023319616,0.944444444,1,M-L,Retained
HD,8,8,CA,0,5,A,6/11/11,6/15/11,10/15/10,FR,1923,33,15,0.635,2/9/10,8/6/10,17,5,2/6/10,B,Northern California,5,PUBLIC,1,6,8,894,O,0.192,0,East Coast,EXISTING,52,57,1923,2,9/14/10,9/15/10,270,269,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.058165548,0.912280702,5,L,Retained
SK,7,7,CA,0,5,A,6/11/11,6/15/11,2/25/11,FIXED_NA,1984,4,1,0.4,1/1/10,1/18/11,1,1,1/15/11,A,Northern California,6,PUBLIC,0,6,8,1183,Q,0.1,0,Science,NEW,10,11,1984,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,S,1,0.008453085,0.909090909,1,L,Churned
HD,8,8,CA,0,5,A,6/11/11,6/16/11,10/29/10,FIXED_NA,1948,8,7,0.667,2/24/10,8/25/10,10,1,2/2/10,C,Southern California,5,PUBLIC,1,6,8,889,I,0.167,0,East Coast,EXISTING,12,13,1948,1,9/14/10,9/14/10,270,270,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.013498313,0.923076923,1,L,Retained
HD,8,8,CA,0,6,A,6/11/11,6/16/11,11/15/10,FIXED_NA,2099,29,6,0.674,2/22/10,8/20/10,7,3,2/21/10,A,Northern California,5,PUBLIC,1,7,8,483,N,0.535,0,East Coast,EXISTING,43,46,2099,1,9/1/10,9/1/10,283,283,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.089026915,0.934782609,3,S-M,Retained
HC,8,8,Other,0,6,A,6/11/11,6/16/11,11/19/10,FIXED_NA,2418,13,2,0.565,4/9/10,8/26/10,2,1,3/31/10,B,Other,5,PUBLIC,1,7,8,1017,P,0.391,0,East Coast,EXISTING,23,24,2418,1,9/23/10,9/23/10,261,261,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.022615536,0.958333333,1,L,Retained
HD,5,5,CA,0,7,A,6/11/11,6/17/11,10/25/10,FIXED_NA,2249,18,0,0.546,1/1/10,9/16/10,2,1,9/14/10,A,Northern California,4,PUBLIC,0,K,5,458,Q,0.364,0,East Coast,NEW,33,34,2249,0,1/1/10,1/1/10,0,0,Elementary,Elementary,Elementary->Elementary,June,K,Elementary,K->Elementary,H,1,0.072052402,0.970588235,1,S-M,Retained
HC,8,9,WA,1,7,A,6/11/11,6/18/11,6/1/10,FR,2863,12,9,0.286,1/22/10,1/22/10,13,1,9/11/09,FIXED_NA,Pacific Northwest,7,CHD,1,FIXED_NA,0,0,FIXED_NA,0.143,0,East Coast,EXISTING,42,43,2863,2,5/19/10,9/15/10,388,269,Middle,High,Middle->High,June,Undefined,Undefined,Undefined->Undefined,H,0,0,0.976744186,1,FIXED_NA,Churned
HD,8,8,Other,0,3,A,6/12/11,6/14/11,11/17/10,FIXED_NA,1216,9,1,0.643,1/1/10,9/9/10,1,1,7/10/10,B,Other,10,PUBLIC,1,5,8,500,I,0.214,0,East Coast,EXISTING,14,15,1216,1,10/18/10,10/18/10,237,237,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,1,0.028,0.933333333,1,S-M,Retained
HD,11,11,MI,0,3,A,6/12/11,6/14/11,12/17/10,FIXED_NA,1074,6,0,0.75,1/1/10,11/3/10,0,2,11/2/10,FIXED_NA,Other,8,Catholic,1,9,12,496,M,0.25,0,East Coast,NEW,8,10,1074,1,11/16/10,11/16/10,208,208,High,High,High->High,June,High,High,High->High,H,1,0.016129032,0.8,2,S-M,Retained
HD,6,8,TX,1,4,A,6/12/11,6/15/11,10/25/10,FIXED_NA,1539,17,7,0.81,1/1/10,8/30/10,10,4,8/24/10,B,Houston,10,PUBLIC,1,6,8,200,I,0.191,0,East Coast,NEW,21,25,1539,1,9/13/10,9/13/10,272,272,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.105,0.84,4,S,Churned
